id,class,class_area_m2,total_area_m2,prop_area,method
angle_247.5_dist_125,barren,42.94218661031799,1105.8326593022653,0.03883244562284201,cart
angle_247.5_dist_125,bulrush,575.53472897975,1105.8326593022653,0.5204537270068408,cart
angle_247.5_dist_125,hordeum,346.16321045344387,1105.8326593022653,0.31303399075937816,cart
angle_247.5_dist_125,island,141.19253325875354,1105.8326593022653,0.12767983661093912,cart
angle_247.5_dist_150,barren,42.640412410442494,1351.4294766312325,0.03155208107250562,cart
angle_247.5_dist_150,bulrush,1273.650702012859,1351.4294766312325,0.9424470340751661,cart
angle_247.5_dist_150,hordeum,5.8809304820593935,1351.4294766312325,0.004351636976809953,cart
angle_247.5_dist_150,island,29.257431725871758,1351.4294766312325,0.021649247875518477,cart
angle_247.5_dist_25,bulrush,5.400348017958627,122.20332122359468,0.04419149957534822,cart
angle_247.5_dist_25,hordeum,29.065085927446447,122.20332122359468,0.23784202946715527,cart
angle_247.5_dist_25,island,87.73788727818962,122.20332122359468,0.7179664709574965,cart
angle_247.5_dist_50,bulrush,14.180567074522662,369.04671982679974,0.038424856021421504,cart
angle_247.5_dist_50,hordeum,93.56974419877432,369.04671982679974,0.253544440776193,cart
angle_247.5_dist_50,island,261.2964085535028,369.04671982679974,0.7080307032023855,cart
angle_247.5_dist_75,bulrush,38.601150643511325,614.6412809000556,0.06280273037792934,cart
angle_247.5_dist_75,hordeum,91.19108662704544,614.6412809000556,0.1483647282745294,cart
angle_247.5_dist_75,island,484.8490436294988,614.6412809000556,0.7888325413475412,cart
angle_270_dist_100,barren,0.5640639250009004,860.3119906031885,6.556504281724814e-4,cart
angle_270_dist_100,bulrush,738.1363085119219,860.3119906031885,0.8579867729082726,cart
angle_270_dist_100,hordeum,61.74920599769677,860.3119906031885,0.0717753636728958,cart
angle_270_dist_100,island,59.862412168568866,860.3119906031885,0.06958221299065898,cart
angle_270_dist_125,barren,25.91817328986642,1105.9110641878465,0.02343603760660454,cart
angle_270_dist_125,bulrush,905.2430666130746,1105.9110641878465,0.8185496066791433,cart
angle_270_dist_125,hordeum,127.09996015653022,1105.9110641878465,0.11492783124461212,cart
angle_270_dist_125,island,47.649864128375164,1105.9110641878465,0.04308652446963991,cart
angle_270_dist_150,barren,0.21434429150034212,1351.5078815168172,1.585964051203167e-4,cart
angle_270_dist_150,bulrush,1337.8163578652702,1351.5078815168172,0.9898694459434593,cart
angle_270_dist_150,hordeum,0.1692191775002701,1351.5078815168172,1.2520768825288162e-4,cart
angle_270_dist_150,island,13.307960182546266,1351.5078815168172,0.009846749963167471,cart
angle_270_dist_25,bulrush,2.835549350979526,122.26424012749438,0.023191976231338614,cart
angle_270_dist_25,hordeum,37.09115151628388,122.26424012749438,0.30336876487848013,cart
angle_270_dist_25,island,82.33753926023097,122.26424012749438,0.6734392588901812,cart
angle_270_dist_50,bulrush,35.176154490905994,369.1206122009728,0.09529718289412094,cart
angle_270_dist_50,hordeum,82.31948921463076,369.1206122009728,0.22301515139937725,cart
angle_270_dist_50,island,251.62496849543604,369.1206122009728,0.6816876657065019,cart
angle_270_dist_75,bulrush,383.6977162147812,614.7208139134805,0.6241820799462716,cart
angle_270_dist_75,hordeum,34.47784335175487,614.7208139134805,0.056086995220252116,cart
angle_270_dist_75,island,196.54525434694443,614.7208139134805,0.31973092483347637,cart
angle_292.5_dist_100,barren,4.960942220382924,860.6876571772449,0.005763928620346529,cart
angle_292.5_dist_100,bulrush,815.722173267948,860.6876571772449,0.9477563277057232,cart
angle_292.5_dist_100,hordeum,13.072181461895887,860.6876571772449,0.015188066603357692,cart
angle_292.5_dist_100,island,26.93236022701804,860.6876571772449,0.03129167707057259,cart
angle_292.5_dist_125,bulrush,1090.177629127805,1106.3329840037559,0.9853973847751645,cart
angle_292.5_dist_125,hordeum,0.22562557000036013,1106.3329840037559,2.039400192009408e-4,cart
angle_292.5_dist_125,island,15.929729305950454,1106.3329840037559,0.01439867520563445,cart
angle_292.5_dist_150,bulrush,1340.8510217817698,1351.9805670859625,0.9917679694700189,cart
angle_292.5_dist_150,hordeum,0.8460958875013507,1351.9805670859625,6.258195628691708e-4,cart
angle_292.5_dist_150,island,10.28344941669143,1351.9805670859625,0.007606210967111913,cart
angle_292.5_dist_25,bulrush,10.147510010766212,122.13619761651992,0.08308355924610573,cart
angle_292.5_dist_25,hordeum,18.070351901328863,122.13619761651992,0.1479524682606027,cart
angle_292.5_dist_25,island,93.91833570442485,122.13619761651992,0.7689639724932915,cart
angle_292.5_dist_50,bulrush,147.42769588571377,369.3953113324452,0.3991054877061855,cart
angle_292.5_dist_50,hordeum,71.71113897713805,369.3953113324452,0.19413115645260606,cart
angle_292.5_dist_50,island,150.25647646959337,369.3953113324452,0.4067633558412084,cart
angle_292.5_dist_75,bulrush,563.6374926736299,615.0383819032611,0.9164265341122793,cart
angle_292.5_dist_75,hordeum,4.456105007507117,615.0383819032611,0.00724524702623846,cart
angle_292.5_dist_75,island,46.94478422212412,615.0383819032611,0.07632821886148242,cart
angle_315_dist_100,barren,22.384876863660782,860.4552628401427,0.026015154802788966,cart
angle_315_dist_100,bulrush,766.4652910172434,860.4552628401427,0.8907671602673887,cart
angle_315_dist_100,hordeum,25.4003626067156,860.4552628401427,0.02951967836523598,cart
angle_315_dist_100,island,46.20473235252294,860.4552628401427,0.05369800656458645,cart
angle_315_dist_125,bulrush,1087.8570701403496,1106.0932568356288,0.9835129754362211,cart
angle_315_dist_125,island,18.23618669527914,1106.0932568356288,0.016487024563778832,cart
angle_315_dist_150,barren,1.0717214575017107,1351.746480557075,7.928420550131842e-4,cart
angle_315_dist_150,bulrush,1207.9930970788207,1351.746480557075,0.893653591449329,cart
angle_315_dist_150,hordeum,101.06446157026186,1351.746480557075,0.0747658403583279,cart
angle_315_dist_150,island,41.61720045049092,1351.746480557075,0.030787726137330017,cart
angle_315_dist_25,bulrush,18.457299753879507,122.35336222764391,0.15085241155481183,cart
angle_315_dist_25,hordeum,31.70377696860067,122.35336222764391,0.25911651622302273,cart
angle_315_dist_25,island,72.19228550516374,122.35336222764391,0.5900310722221654,cart
angle_315_dist_50,bulrush,213.32277173217335,369.1578404200235,0.5778633104188095,cart
angle_315_dist_50,hordeum,35.52248974085654,369.1578404200235,0.09622574912790548,cart
angle_315_dist_50,island,120.31257894699361,369.1578404200235,0.3259109404532851,cart
angle_315_dist_75,barren,0.39484474750063026,614.8082438218594,6.422242243307272e-4,cart
angle_315_dist_75,bulrush,507.3298113604138,614.8082438218594,0.8251838137476448,cart
angle_315_dist_75,hordeum,29.217383187196695,614.8082438218594,0.047522757674118676,cart
angle_315_dist_75,island,77.86620452674826,614.8082438218594,0.1266512043539058,cart
angle_337.5_dist_100,barren,1.74859816750279,860.1822559004437,0.0020328228762081907,cart
angle_337.5_dist_100,bulrush,782.937085755121,860.1822559004437,0.9101990658195314,cart
angle_337.5_dist_100,hordeum,39.25884918006229,860.1822559004437,0.04564015231744801,cart
angle_337.5_dist_100,island,36.237722797757655,860.1822559004437,0.042127958986812396,cart
angle_337.5_dist_125,bulrush,1099.4598650776213,1105.7802013572564,0.9942842743323878,cart
angle_337.5_dist_125,island,6.320336279635097,1105.7802013572564,0.005715725667612236,cart
angle_337.5_dist_150,bulrush,1342.4450664338249,1351.3792749419142,0.9933888223137999,cart
angle_337.5_dist_150,hordeum,0.9589086725015308,1351.3792749419142,7.095777553216858e-4,cart
angle_337.5_dist_150,island,7.975299835587742,1351.3792749419142,0.005901599930878429,cart
angle_337.5_dist_25,bulrush,33.57139262427856,122.56883464699435,0.27389827700464153,cart
angle_337.5_dist_25,hordeum,33.982595225604186,122.56883464699435,0.2772531477799892,cart
angle_337.5_dist_25,island,55.0148467971116,122.56883464699435,0.44884857521536925,cart
angle_337.5_dist_50,bulrush,280.89819401121036,368.98862124252435,0.761265193125251,cart
angle_337.5_dist_50,hordeum,21.75989403475977,368.98862124252435,0.05897172102891946,cart
angle_337.5_dist_50,island,66.33053319655417,368.98862124252435,0.1797630858458295,cart
angle_337.5_dist_75,bulrush,596.1941342968352,614.5854385714895,0.970075268432324,cart
angle_337.5_dist_75,hordeum,2.7340178444793644,614.5854385714895,0.004448556169560694,cart
angle_337.5_dist_75,island,15.657286430175015,614.5854385714895,0.025476175398115516,cart
angle_45_dist_100,barren,0.05640639250009003,860.3988564476479,6.555842337236086e-5,cart
angle_45_dist_100,bulrush,850.4047718244819,860.3988564476479,0.9883843585468851,cart
angle_45_dist_100,island,9.937678230665876,860.3988564476479,0.011550083029742551,cart
angle_45_dist_125,barren,0.1692191775002701,1106.0441832741526,1.5299495269650195e-4,cart
angle_45_dist_125,bulrush,1046.344785579907,1106.0441832741526,0.9460244006550251,cart
angle_45_dist_125,hordeum,31.58532354435048,1106.0441832741526,0.0285570179039778,cart
angle_45_dist_125,island,27.944854972394655,1106.0441832741526,0.025265586488300375,cart
angle_45_dist_150,barren,3.222497203530145,1351.6895101006521,0.0023840513516230405,cart
angle_45_dist_150,bulrush,1174.3686824455942,1351.6895101006521,0.8688154148345401,cart
angle_45_dist_150,hordeum,115.51465120093584,1351.6895101006521,0.08545945673006974,cart
angle_45_dist_150,island,58.58367925059198,1351.6895101006521,0.04334107708376727,cart
angle_45_dist_25,bulrush,21.34756330558411,122.4374077524697,0.17435491078627077,cart
angle_45_dist_25,hordeum,21.951675769260074,122.4374077524697,0.17928896219070176,cart
angle_45_dist_25,island,79.13816867762552,122.4374077524697,0.6463561270230275,cart
angle_45_dist_50,barren,0.05640639250009003,368.3726634364226,1.531231768771713e-4,cart
angle_45_dist_50,bulrush,160.9635378939613,368.3726634364226,0.436958422463783,cart
angle_45_dist_50,hordeum,32.50869618957692,368.3726634364226,0.08824948052962023,cart
angle_45_dist_50,island,174.84402296038428,368.3726634364226,0.47463897382971953,cart
angle_45_dist_75,barren,0.22562557000036013,614.7512733654339,3.670192804403332e-4,cart
angle_45_dist_75,bulrush,491.4378743374353,614.7512733654339,0.7994092824681374,cart
angle_45_dist_75,hordeum,1.3633425067271758,614.7512733654339,0.002217714002060713,cart
angle_45_dist_75,island,121.7244309512711,614.7512733654339,0.1980059842493616,cart
angle_67.5_dist_100,bulrush,822.544526440839,860.312554667124,0.9560996430641439,cart
angle_67.5_dist_100,hordeum,1.125307530376796,860.312554667124,0.0013080217465990661,cart
angle_67.5_dist_100,island,36.642720695908196,860.312554667124,0.04259233518925707,cart
angle_67.5_dist_125,barren,1.1281278500018006,1105.9133204435595,0.0010200870440274029,cart
angle_67.5_dist_125,bulrush,1091.233556795411,1105.9133204435595,0.9867261173395934,cart
angle_67.5_dist_125,hordeum,0.11281278500018006,1105.9133204435595,1.0200870440274028e-4,cart
angle_67.5_dist_125,island,13.438823013146473,1105.9133204435595,0.012151786911976457,cart
angle_67.5_dist_150,bulrush,1344.4920544176564,1351.5129580921425,0.9948051525274333,cart
angle_67.5_dist_150,hordeum,0.05640639250009003,1351.5129580921425,4.173573931523074e-5,cart
angle_67.5_dist_150,island,6.964497281986126,1351.5129580921425,0.0051531117332515464,cart
angle_67.5_dist_25,bulrush,9.870554623590769,122.73072099347135,0.08042448169204378,cart
angle_67.5_dist_25,hordeum,17.400243958427804,122.73072099347135,0.14177578211533043,cart
angle_67.5_dist_25,island,95.45992241145278,122.73072099347135,0.7777997361926258,cart
angle_67.5_dist_50,bulrush,118.71063739999117,369.1200481370472,0.3216044156884055,cart
angle_67.5_dist_50,hordeum,38.86400443256167,369.1200481370472,0.10528825142039484,cart
angle_67.5_dist_50,island,211.54540630449438,369.1200481370472,0.57310733289119975,cart
angle_67.5_dist_75,barren,0.05640639250009003,614.7174295299328,9.175987175639926e-5,cart
angle_67.5_dist_75,bulrush,443.20928062200505,614.7174295299328,0.7209967691349211,cart
angle_67.5_dist_75,hordeum,5.785039614809241,614.7174295299328,0.00941089244733632,cart
angle_67.5_dist_75,island,165.66670290061847,614.7174295299328,0.2695005785459863,cart
angle_90_dist_100,barren,0.9025022800014407,860.2352779093857,0.001049134234758165,cart
angle_90_dist_100,bulrush,355.69758297773467,860.2352779093857,0.4134887188562879,cart
angle_90_dist_100,hordeum,89.47633229504262,860.2352779093857,0.10401379086951112,cart
angle_90_dist_100,island,414.15886035660697,860.2352779093857,0.48144835603944286,cart
angle_90_dist_125,bulrush,1049.6755830570373,1105.8354796219007,0.9492149622617777,cart
angle_90_dist_125,hordeum,2.6573051506792416,1105.8354796219007,0.002402984168664771,cart
angle_90_dist_125,island,53.50259141418416,1105.8354796219007,0.04838205356955754,cart
angle_90_dist_150,barren,37.45384462005952,1351.4322969508546,0.027714184946270783,cart
angle_90_dist_150,bulrush,1212.8773266054088,1351.4322969508546,0.8974754631378442,cart
angle_90_dist_150,hordeum,12.296593565019649,1351.4322969508546,0.009098934214287776,cart
angle_90_dist_150,island,88.80453216036648,1351.4322969508546,0.06571141770159715,cart
angle_90_dist_25,bulrush,3.162142363555049,122.65852081107158,0.025780046446391053,cart
angle_90_dist_25,hordeum,13.826334929622089,122.65852081107158,0.1127221724034852,cart
angle_90_dist_25,island,105.67004351789444,122.65852081107158,0.8614977811501238,cart
angle_90_dist_50,bulrush,7.595120750137134,369.0422073154045,0.02058062898926331,cart
angle_90_dist_50,hordeum,25.261602881165373,369.0422073154045,0.06845179868430434,cart
angle_90_dist_50,island,336.185483684102,369.0422073154045,0.9109675723264324,cart
angle_90_dist_75,barren,0.05640639250009003,614.6412809000587,9.177123999463643e-5,cart
angle_90_dist_75,bulrush,55.916785013187976,614.6412809000587,0.0909746656314809,cart
angle_90_dist_75,hordeum,7.315345043336687,614.6412809000587,0.011901812114904415,cart
angle_90_dist_75,island,551.352744451034,614.6412809000587,0.8970317510136201,cart
angle_0_dist_100,barren,2.0577051984032835,792.7647715204055,0.0025956062533617754,cart_manual
angle_0_dist_100,bulrush,732.650222777361,792.7647715204055,0.9241710140225409,cart_manual
angle_0_dist_100,hordeum,58.05684354464118,792.7647715204055,0.07323337972409742,cart_manual
angle_0_dist_125,barren,0.31869611762550865,1035.8915529217882,3.076539399579126e-4,cart_manual
angle_0_dist_125,bulrush,1027.4791035443247,1035.8915529217882,0.9918790250256065,cart_manual
angle_0_dist_125,hordeum,8.09375325983793,1035.8915529217882,0.007813321034435565,cart_manual
angle_0_dist_150,barren,2.763913232504412,1274.706065616534,0.002168274951423877,cart_manual
angle_0_dist_150,bulrush,1239.3443340943027,1274.706065616534,0.9722589132694461,cart_manual
angle_0_dist_150,hordeum,32.59781828972706,1274.706065616534,0.025572811779130077,cart_manual
angle_0_dist_25,island,123.57512468919909,123.57512468919909,1,cart_manual
angle_0_dist_50,barren,0.11281278500018006,369.1758904656258,3.055800444007709e-4,cart_manual
angle_0_dist_50,bulrush,224.67004571141717,369.1758904656258,0.6085718258254905,cart_manual
angle_0_dist_50,hordeum,6.074968472259705,369.1758904656258,0.016455485390981538,cart_manual
angle_0_dist_50,island,138.31806349694872,369.1758904656258,0.3746671087391272,cart_manual
angle_0_dist_75,barren,1.1281278500018006,589.2239963755975,0.001914599298299253,cart_manual
angle_0_dist_75,bulrush,583.3571674916632,589.2239963755975,0.9900431263491948,cart_manual
angle_0_dist_75,hordeum,4.738701033932568,589.2239963755975,0.00804227435250602,cart_manual
angle_112.5_dist_100,barren,1.9866331438531695,860.4524425205241,0.0023088238764640183,cart_manual
angle_112.5_dist_100,bulrush,839.1844122283651,860.4524425205241,0.9752827358710744,cart_manual
angle_112.5_dist_100,hordeum,18.876963314080164,860.4524425205241,0.021938415630251288,cart_manual
angle_112.5_dist_100,island,0.40443383422564555,860.4524425205241,4.7002462221030735e-4,cart_manual
angle_112.5_dist_125,barren,0.6204703175009905,1106.1000256027291,5.609531716292002e-4,cart_manual
angle_112.5_dist_125,bulrush,1086.2438473148475,1106.1000256027291,0.9820484785930081,cart_manual
angle_112.5_dist_125,hordeum,19.235707970380744,1106.1000256027291,0.01739056823536275,cart_manual
angle_112.5_dist_150,barren,11.4521898692933,1349.4558169576524,0.00848652451260854,cart_manual
angle_112.5_dist_150,bulrush,1299.583540964773,1349.4558169576524,0.9630426758948534,cart_manual
angle_112.5_dist_150,hordeum,38.42008612358598,1349.4558169576524,0.028470799592538013,cart_manual
angle_112.5_dist_25,island,123.51533391314877,123.51533391314877,1,cart_manual
angle_112.5_dist_50,bulrush,5.360863543208564,369.1589685478829,0.014521829347112871,cart_manual
angle_112.5_dist_50,hordeum,0.007332831025011698,369.1589685478829,1.9863613374628256e-5,cart_manual
angle_112.5_dist_50,island,363.7907721736494,369.1589685478829,0.9854583070395125,cart_manual
angle_112.5_dist_75,barren,0.1692191775002701,605.1610585125694,2.796266797407543e-4,cart_manual
angle_112.5_dist_75,bulrush,395.3924535718274,605.1610585125694,0.6533673110818894,cart_manual
angle_112.5_dist_75,hordeum,5.093497242758135,605.1610585125694,0.008416763060196711,cart_manual
angle_112.5_dist_75,island,204.50588852048358,605.1610585125694,0.33793629917817314,cart_manual
angle_135_dist_100,barren,0.11281278500018006,860.6837087297735,1.3107345225189988e-4,cart_manual
angle_135_dist_100,bulrush,858.4680656323699,860.6837087297735,0.9974257173977726,cart_manual
angle_135_dist_100,hordeum,2.1028303124033556,860.6837087297735,0.0024432091499754127,cart_manual
angle_135_dist_125,barren,18.839735095030107,1106.335804323378,0.01702894819222837,cart_manual
angle_135_dist_125,bulrush,1057.8782006544004,1106.335804323378,0.956199913733594,cart_manual
angle_135_dist_125,hordeum,29.617868573947334,1106.335804323378,0.026771138074177466,cart_manual
angle_135_dist_150,barren,6.486735137510363,1349.815125677879,0.004805647095006966,cart_manual
angle_135_dist_150,bulrush,1277.1806140555148,1349.815125677879,0.9461892890066059,cart_manual
angle_135_dist_150,hordeum,66.14777648485386,1349.815125677879,0.049005063898387095,cart_manual
angle_135_dist_25,island,123.74829231417435,123.74829231417435,1,cart_manual
angle_135_dist_50,bulrush,126.84274700672952,369.39305507675124,0.3433815153356756,cart_manual
angle_135_dist_50,hordeum,4.311140578781885,369.39305507675124,0.011670876102113318,cart_manual
angle_135_dist_50,island,238.23916749123984,369.39305507675124,0.6449476085622111,cart_manual
angle_135_dist_75,bulrush,614.2362830019138,615.041766286815,0.9986903600225978,cart_manual
angle_135_dist_75,hordeum,0.8054832849012858,615.041766286815,0.00130963997740222,cart_manual
angle_157.5_dist_100,barren,2.9331324100046823,860.3633204203717,0.003409178820607508,cart_manual
angle_157.5_dist_100,bulrush,840.50375774894,860.3633204203717,0.9769172369392405,cart_manual
angle_157.5_dist_100,hordeum,16.926430261427047,860.3633204203717,0.019673584240151972,cart_manual
angle_157.5_dist_125,barren,32.26727682967657,1105.968598708201,0.029175581356799422,cart_manual
angle_157.5_dist_125,bulrush,1036.25142570594,1105.968598708201,0.936962791634688,cart_manual
angle_157.5_dist_125,hordeum,37.449896172584516,1105.968598708201,0.03386162700851266,cart_manual
angle_157.5_dist_150,barren,19.064232537180466,1349.3446963644299,0.014128511853602465,cart_manual
angle_157.5_dist_150,bulrush,1278.3014090744925,1349.3446963644299,0.9473497858024337,cart_manual
angle_157.5_dist_150,hordeum,51.979054752756824,1349.3446963644299,0.038521702343963835,cart_manual
angle_157.5_dist_25,island,123.57625281704912,123.57625281704912,1,cart_manual
angle_157.5_dist_50,bulrush,186.26857369735313,369.17701859347585,0.5045508369047891,cart_manual
angle_157.5_dist_50,hordeum,1.63578538250261,369.17701859347585,0.004430897103873838,cart_manual
angle_157.5_dist_50,island,181.2726595136201,369.17701859347585,0.4910182659913371,cart_manual
angle_157.5_dist_75,barren,0.05640639250009003,614.7727077945896,9.175162102175943e-5,cart_manual
angle_157.5_dist_75,bulrush,614.6598950095894,614.7727077945896,0.9998164967579565,cart_manual
angle_157.5_dist_75,hordeum,0.05640639250009003,614.7727077945896,9.175162102175943e-5,cart_manual
angle_180_dist_100,barren,0.5640639250009004,860.1788715168987,6.557518949589999e-4,cart_manual
angle_180_dist_100,bulrush,844.1041777822229,860.1788715168987,0.9813123824974583,cart_manual
angle_180_dist_100,hordeum,15.510629809674786,860.1788715168987,0.01803186560758261,cart_manual
angle_180_dist_125,barren,14.840521866773715,1105.7790732294027,0.013420874228911122,cart_manual
angle_180_dist_125,bulrush,1039.7582111276733,1105.7790732294027,0.940294708319161,cart_manual
angle_180_dist_125,hordeum,51.1803402349556,1105.7790732294027,0.04628441745192788,cart_manual
angle_180_dist_150,barren,2.060525518028288,1349.1828100179594,0.0015272396762903166,cart_manual
angle_180_dist_150,bulrush,1314.2147951153786,1349.1828100179594,0.9740820779490102,cart_manual
angle_180_dist_150,hordeum,32.907489384552534,1349.1828100179594,0.024390682374699463,cart_manual
angle_180_dist_25,island,123.3895476578737,123.3895476578737,1,cart_manual
angle_180_dist_50,bulrush,191.07044989088604,368.98974937037525,0.5178204820511102,cart_manual
angle_180_dist_50,hordeum,0.28203196250045015,368.98974937037525,7.64335494364531e-4,cart_manual
angle_180_dist_50,island,177.63726751698877,368.98974937037525,0.4814151824545253,cart_manual
angle_180_dist_75,bulrush,614.5910792107412,614.5910792107412,1,cart_manual
angle_202.5_dist_100,barren,71.31403797393742,860.3994205115642,0.08288480474747009,cart_manual
angle_202.5_dist_100,bulrush,754.9262353034974,860.3994205115642,0.8774136956701387,cart_manual
angle_202.5_dist_100,hordeum,34.15914723412947,860.3994205115642,0.039701499582391164,cart_manual
angle_202.5_dist_125,barren,36.12208969313247,1106.0430551462964,0.03265884589669486,cart_manual
angle_202.5_dist_125,bulrush,986.213314919106,1106.0430551462964,0.891659063659741,cart_manual
angle_202.5_dist_125,hordeum,83.70765053405806,1106.0430551462964,0.07568209044356419,cart_manual
angle_202.5_dist_150,barren,1.1845342425018905,1349.4749951311096,8.777741319962775e-4,cart_manual
angle_202.5_dist_150,bulrush,1339.791145666694,1349.4749951311096,0.9928239874770894,cart_manual
angle_202.5_dist_150,hordeum,8.49931522191358,1349.4749951311096,0.0062982383909142535,cart_manual
angle_202.5_dist_25,island,123.45892752064901,123.45892752064901,1,cart_manual
angle_202.5_dist_50,bulrush,104.63667840729269,369.10707466677604,0.2834859735532217,cart_manual
angle_202.5_dist_50,hordeum,0.05640639250009003,369.10707466677604,1.5281850815515477e-4,cart_manual
angle_202.5_dist_50,island,264.41398986698323,369.10707466677604,0.7163612079386231,cart_manual
angle_202.5_dist_75,bulrush,612.3235422322354,614.7501452375892,0.996052700395189,cart_manual
angle_202.5_dist_75,hordeum,2.426603005353873,614.7501452375892,0.003947299604811052,cart_manual
angle_22.5_dist_100,barren,5.52782646500883,860.7406791862021,0.006422174063197735,cart_manual
angle_22.5_dist_100,bulrush,829.8175666898027,860.7406791862021,0.9640738340313646,cart_manual
angle_22.5_dist_100,hordeum,25.395286031390587,860.7406791862021,0.02950399190543762,cart_manual
angle_22.5_dist_125,barren,0.8460958875013507,1106.3882622684064,7.64736861693215e-4,cart_manual
angle_22.5_dist_125,bulrush,1084.830867182722,1106.3882622684064,0.9805155244132058,cart_manual
angle_22.5_dist_125,hordeum,20.711299198183106,1106.3882622684064,0.018719738725101017,cart_manual
angle_22.5_dist_150,barren,4.963762540007928,1350.521333711982,0.0036754417839255857,cart_manual
angle_22.5_dist_150,bulrush,1166.0696099170568,1350.521333711982,0.8634218363008385,cart_manual
angle_22.5_dist_150,hordeum,179.48796125491705,1350.521333711982,0.13290272191523592,cart_manual
angle_22.5_dist_25,island,123.80244245097428,123.80244245097428,1,cart_manual
angle_22.5_dist_50,barren,0.7823566639762489,333.06508205098964,0.002348960326788253,cart_manual
angle_22.5_dist_50,bulrush,153.61378495119894,333.06508205098964,0.4612125174012744,cart_manual
angle_22.5_dist_50,hordeum,15.120297573574161,333.06508205098964,0.045397426474323,cart_manual
angle_22.5_dist_50,island,163.5486428622403,333.06508205098964,0.4910410957976144,cart_manual
angle_22.5_dist_75,barren,1.4586693100523276,569.7355877668152,0.002560256619688887,cart_manual
angle_22.5_dist_75,bulrush,559.0883171184983,569.7355877668152,0.9813119087574449,cart_manual
angle_22.5_dist_75,hordeum,9.18860133826468,569.7355877668152,0.016127834622866224,cart_manual
angle_225_dist_100,barren,137.4409440935721,860.7418073140326,0.1596773189424366,cart_manual
angle_225_dist_100,bulrush,465.0233247935645,860.7418073140326,0.5402587870626175,cart_manual
angle_225_dist_100,hordeum,229.70544436990045,860.7418073140326,0.266869161481423,cart_manual
angle_225_dist_100,island,28.572094056995663,860.7418073140326,0.03319473251352299,cart_manual
angle_225_dist_125,barren,304.6029804593741,1106.387698204467,0.27531305793955213,cart_manual
angle_225_dist_125,bulrush,427.2682700375526,1106.387698204467,0.3861831351984094,cart_manual
angle_225_dist_125,hordeum,374.51644770754024,1106.387698204467,0.3385038068620385,cart_manual
angle_225_dist_150,barren,14.606999401823339,1349.8405085545064,0.010821278002291861,cart_manual
angle_225_dist_150,bulrush,1303.6222386677825,1349.8405085545064,0.9657601993762824,cart_manual
angle_225_dist_150,hordeum,31.61127048490052,1349.8405085545064,0.02341852262142573,cart_manual
angle_225_dist_25,island,123.80187838704948,123.80187838704948,1,cart_manual
angle_225_dist_50,bulrush,0.9103991749514532,369.4511536610307,0.0024641936178300293,cart_manual
angle_225_dist_50,island,368.5407544860792,369.4511536610307,0.99753580638217,cart_manual
angle_225_dist_75,bulrush,316.06870786286737,615.0930961039826,0.5138550731017072,cart_manual
angle_225_dist_75,hordeum,4.3996986150070265,615.0930961039826,0.007152898712202827,cart_manual
angle_225_dist_75,island,294.6246896261082,615.0930961039826,0.47899202818609,cart_manual
angle_247.5_dist_100,barren,3.554166791430675,860.2364060372352,0.004131616339981819,cart_manual
angle_247.5_dist_100,bulrush,133.93810711931636,860.2364060372352,0.1556991847581941,cart_manual
angle_247.5_dist_100,hordeum,218.87146856240733,860.2364060372352,0.25443176669383316,cart_manual
angle_247.5_dist_100,island,503.8726635640808,860.2364060372352,0.585737432207991,cart_manual
angle_247.5_dist_125,barren,54.464320406310705,1105.8326593022698,0.04925186460008806,cart_manual
angle_247.5_dist_125,bulrush,578.8796280550054,1105.8326593022698,0.5234785057083159,cart_manual
angle_247.5_dist_125,hordeum,472.48871084095373,1105.8326593022698,0.42726962969159604,cart_manual
angle_247.5_dist_150,barren,52.16181146445714,1349.180553762254,0.038661846495638745,cart_manual
angle_247.5_dist_150,bulrush,1285.3341580914032,1349.180553762254,0.9526776490419966,cart_manual
angle_247.5_dist_150,hordeum,11.68458420639367,1349.180553762254,0.008660504462364693,cart_manual
angle_247.5_dist_25,island,123.44200560289886,123.44200560289886,1,cart_manual
angle_247.5_dist_50,island,369.0467198268067,369.0467198268067,1,cart_manual
angle_247.5_dist_75,island,614.6412809000648,614.6412809000648,1,cart_manual
angle_270_dist_100,barren,1.2409406350019805,860.3119906031922,0.0014424309419794527,cart_manual
angle_270_dist_100,bulrush,744.7099094938827,860.3119906031922,0.8656277229981915,cart_manual
angle_270_dist_100,hordeum,89.51017613054273,860.3119906031922,0.10404385514583413,cart_manual
angle_270_dist_100,island,24.850964343764712,860.3119906031922,0.028885990913994943,cart_manual
angle_270_dist_125,barren,35.562538279531616,1105.9110641878485,0.03215677953782639,cart_manual
angle_270_dist_125,bulrush,919.5240370662483,1105.9110641878485,0.8314629149148826,cart_manual
angle_270_dist_125,hordeum,150.82448884206866,1105.9110641878485,0.1363803055472911,cart_manual
angle_270_dist_150,barren,0.5634998610758996,1349.2657274149394,4.1763445822900276e-4,cart_manual
angle_270_dist_150,bulrush,1347.179254956361,1349.2657274149394,0.9984536237627737,cart_manual
angle_270_dist_150,hordeum,1.5229725975024302,1349.2657274149394,0.0011287417789973041,cart_manual
angle_270_dist_25,island,123.52041048847441,123.52041048847441,1,cart_manual
angle_270_dist_50,island,369.1206122009808,369.1206122009808,1,cart_manual
angle_270_dist_75,barren,0.1692191775002701,614.7208139134807,2.752780997002112e-4,cart_manual
